ID1,ID2,total_ibd_length,proportion_ibd
VBS47977-6366STDY9854575_arabiensis,VBS77933-7065STDY13143577_arabiensis,727085,0.013666835561738266
VBS47977-6366STDY9854575_arabiensis,VBS77945-7065STDY13143590_arabiensis,950382,0.0178640936270669
VBS47977-6366STDY9854575_arabiensis,VBS78449-7065STDY13144108_arabiensis,2667009,0.05013110357754047
VBS47977-6366STDY9854575_arabiensis,VBS78486-7065STDY13144146_arabiensis,665837,0.012515572168207461
VBS47977-6366STDY9854575_arabiensis,VBS78896-7065STDY13144570_arabiensis,486542,0.00914540873196292
VBS47977-6366STDY9854575_arabiensis,VBS78916-7065STDY13144590_arabiensis,6960683,0.1308382238093029
VBS47977-6366STDY9854575_arabiensis,VBS79206-7065STDY13144889_arabiensis,645810,0.012139129639761775
VBS47977-6366STDY9854575_arabiensis,VBS79210-7065STDY13144893_arabiensis,698353,0.01312676731750291
VBS47977-6366STDY9854575_arabiensis,VBS79268-7065STDY13144954_arabiensis,1180209,0.022184094475176296
VBS47977-6366STDY9854575_arabiensis,VBS79300-7065STDY13144986_arabiensis,660969,0.012424069585270746
VBS47977-6366STDY9854575_arabiensis,VBS79303-7065STDY13144989_arabiensis,418715,0.007870481514861727
VBS47989-6366STDY9854587_arabiensis,VBS47993-6366STDY9854591_arabiensis,1524769,0.02866070293381942
VBS47989-6366STDY9854587_arabiensis,VBS48011-6366STDY9854609_arabiensis,721035,0.013553115219345676
VBS47989-6366STDY9854587_arabiensis,VBS48049-6366STDY9854649_arabiensis,1167936,0.02195340195250121
VBS47989-6366STDY9854587_arabiensis,VBS48079-6366STDY9854679_arabiensis,3666776,0.06892347474329466
VBS47989-6366STDY9854587_arabiensis,VBS69807-7065STDY13152242_arabiensis,695500,0.01307314018744571
VBS47989-6366STDY9854587_arabiensis,VBS69957-7065STDY13152408_arabiensis,940135,0.017671483321530228
VBS47989-6366STDY9854587_arabiensis,VBS70191-7065STDY13152708_arabiensis,4495237,0.08449584971501495
VBS47989-6366STDY9854587_arabiensis,VBS77389-7065STDY13143003_arabiensis,1421140,0.026712814444265418
VBS47989-6366STDY9854587_arabiensis,VBS77503-7065STDY13143121_arabiensis,557767,0.010484207308312052
VBS47989-6366STDY9854587_arabiensis,VBS77687-7065STDY13143311_arabiensis,2197587,0.04130749521942237
VBS47989-6366STDY9854587_arabiensis,VBS77723-7065STDY13143348_arabiensis,727637,0.013677211368184665
VBS47989-6366STDY9854587_arabiensis,VBS77784-7065STDY13143424_arabiensis,563664,0.010595051747830911
VBS47989-6366STDY9854587_arabiensis,VBS77905-7065STDY13143548_arabiensis,1334908,0.025091933028530234
VBS47989-6366STDY9854587_arabiensis,VBS77933-7065STDY13143577_arabiensis,707159,0.013292291505124258
VBS47989-6366STDY9854587_arabiensis,VBS77945-7065STDY13143590_arabiensis,881529,0.016569880943635987
VBS47989-6366STDY9854587_arabiensis,VBS77979-7065STDY13143625_arabiensis,2920340,0.054892903256657376
VBS47989-6366STDY9854587_arabiensis,VBS78055-7065STDY13143704_arabiensis,695500,0.01307314018744571
VBS47989-6366STDY9854587_arabiensis,VBS78336-7065STDY13143993_arabiensis,1018786,0.01914986656938471
VBS47989-6366STDY9854587_arabiensis,VBS78374-7065STDY13144031_arabiensis,3956501,0.07436936337134312
VBS47989-6366STDY9854587_arabiensis,VBS78393-7065STDY13144050_arabiensis,2491122,0.04682499946805195
VBS47989-6366STDY9854587_arabiensis,VBS78416-7065STDY13144074_arabiensis,1410861,0.026519602642702863
VBS47989-6366STDY9854587_arabiensis,VBS78449-7065STDY13144108_arabiensis,369867,0.00695229783135871
VBS47989-6366STDY9854587_arabiensis,VBS78740-7065STDY13144408_arabiensis,872867,0.016407063488131094
VBS47989-6366STDY9854587_arabiensis,VBS78896-7065STDY13144570_arabiensis,412656,0.007756592001711858
VBS47989-6366STDY9854587_arabiensis,VBS79089-7065STDY13144769_arabiensis,2686324,0.05049416281941037
VBS47993-6366STDY9854591_arabiensis,VBS48012-6366STDY9854610_arabiensis,1132223,0.021282113590870372
VBS47993-6366STDY9854591_arabiensis,VBS48049-6366STDY9854649_arabiensis,826156,0.015529048461106252
VBS47993-6366STDY9854591_arabiensis,VBS48093-6366STDY9854693_arabiensis,502403,0.009443543996539593
VBS47993-6366STDY9854591_arabiensis,VBS69807-7065STDY13152242_arabiensis,522936,0.00982949768089448
VBS47993-6366STDY9854591_arabiensis,VBS69932-7065STDY13152375_arabiensis,774059,0.014549794134225793
VBS47993-6366STDY9854591_arabiensis,VBS69955-7065STDY13152406_arabiensis,946288,0.017787139729256114
VBS47993-6366STDY9854591_arabiensis,VBS69957-7065STDY13152408_arabiensis,1354274,0.025455950904691375
VBS47993-6366STDY9854591_arabiensis,VBS77503-7065STDY13143121_arabiensis,748493,0.014069236403050758
VBS47993-6366STDY9854591_arabiensis,VBS77521-7065STDY13143140_arabiensis,1745697,0.03281343149648226
VBS47993-6366STDY9854591_arabiensis,VBS77529-7065STDY13143148_arabiensis,6294003,0.11830680598016372
VBS47993-6366STDY9854591_arabiensis,VBS77723-7065STDY13143348_arabiensis,826156,0.015529048461106252
VBS47993-6366STDY9854591_arabiensis,VBS77831-7065STDY13143472_arabiensis,3087651,0.058037806431210544
VBS47993-6366STDY9854591_arabiensis,VBS77885-7065STDY13143528_arabiensis,496592,0.00933431607759028
VBS47993-6366STDY9854591_arabiensis,VBS77923-7065STDY13143567_arabiensis,2832957,0.05325038678074139
VBS47993-6366STDY9854591_arabiensis,VBS77933-7065STDY13143577_arabiensis,511173,0.009608391501131828
VBS47993-6366STDY9854591_arabiensis,VBS77979-7065STDY13143625_arabiensis,2760258,0.051883881793700244
VBS47993-6366STDY9854591_arabiensis,VBS77989-7065STDY13143635_arabiensis,493610,0.009278264166678759
VBS47993-6366STDY9854591_arabiensis,VBS78336-7065STDY13143993_arabiensis,4344008,0.08165323588696717
VBS47993-6366STDY9854591_arabiensis,VBS78374-7065STDY13144031_arabiensis,18312637,0.3442180743390442
VBS47993-6366STDY9854591_arabiensis,VBS78393-7065STDY13144050_arabiensis,3719739,0.06991900705637544
VBS47993-6366STDY9854591_arabiensis,VBS78394-7065STDY13144051_arabiensis,636980,0.011973154330121019
VBS47993-6366STDY9854591_arabiensis,VBS78416-7065STDY13144074_arabiensis,4153488,0.07807207892289506
VBS47993-6366STDY9854591_arabiensis,VBS78449-7065STDY13144108_arabiensis,2078996,0.039078369744268704
VBS47993-6366STDY9854591_arabiensis,VBS78486-7065STDY13144146_arabiensis,522936,0.00982949768089448
VBS47993-6366STDY9854591_arabiensis,VBS78671-7065STDY13144337_arabiensis,761717,0.014317804635744908
VBS47993-6366STDY9854591_arabiensis,VBS78896-7065STDY13144570_arabiensis,8840577,0.16617412287405928
VBS47993-6366STDY9854591_arabiensis,VBS78921-7065STDY13144595_arabiensis,976872,0.018362019555989168
VBS47993-6366STDY9854591_arabiensis,VBS79210-7065STDY13144893_arabiensis,6294003,0.11830680598016372
VBS47993-6366STDY9854591_arabiensis,VBS79268-7065STDY13144954_arabiensis,4797127,0.09017040081665116
VBS47993-6366STDY9854591_arabiensis,VBS79300-7065STDY13144986_arabiensis,10219572,0.19209474825549236
VBS48011-6366STDY9854609_arabiensis,VBS48049-6366STDY9854649_arabiensis,1468018,0.02759396852867531
VBS48011-6366STDY9854609_arabiensis,VBS48072-6366STDY9854672_arabiensis,321879,0.006050279353551169
VBS48011-6366STDY9854609_arabiensis,VBS48079-6366STDY9854679_arabiensis,4418702,0.08305724039187165
VBS48011-6366STDY9854609_arabiensis,VBS48093-6366STDY9854693_arabiensis,1450702,0.027268483991671987
VBS48011-6366STDY9854609_arabiensis,VBS69957-7065STDY13152408_arabiensis,578801,0.01087957816482209
VBS48011-6366STDY9854609_arabiensis,VBS77631-7065STDY13143253_arabiensis,740173,0.013912847436322436
VBS48011-6366STDY9854609_arabiensis,VBS77687-7065STDY13143311_arabiensis,9153068,0.17204793833101845
VBS48011-6366STDY9854609_arabiensis,VBS77723-7065STDY13143348_arabiensis,1174539,0.02207751689809101
VBS48011-6366STDY9854609_arabiensis,VBS77784-7065STDY13143424_arabiensis,4418702,0.08305724039187165
VBS48011-6366STDY9854609_arabiensis,VBS77858-7065STDY13143500_arabiensis,4418702,0.08305724039187165
VBS48011-6366STDY9854609_arabiensis,VBS77923-7065STDY13143567_arabiensis,1690089,0.031768181777512484
VBS48011-6366STDY9854609_arabiensis,VBS77933-7065STDY13143577_arabiensis,439748,0.008265833574620959
VBS48011-6366STDY9854609_arabiensis,VBS77945-7065STDY13143590_arabiensis,407645,0.007662401483409499
VBS48011-6366STDY9854609_arabiensis,VBS77979-7065STDY13143625_arabiensis,4874139,0.09161797618993019
VBS48011-6366STDY9854609_arabiensis,VBS77989-7065STDY13143635_arabiensis,2594006,0.04875888437825348
VBS48011-6366STDY9854609_arabiensis,VBS78469-7065STDY13144128_arabiensis,4418702,0.08305724039187165
VBS48011-6366STDY9854609_arabiensis,VBS78671-7065STDY13144337_arabiensis,578353,0.010871157220459797
VBS48011-6366STDY9854609_arabiensis,VBS78740-7065STDY13144408_arabiensis,738765,0.013886381611183796
VBS48011-6366STDY9854609_arabiensis,VBS78830-7065STDY13144501_arabiensis,662293,0.012448956483341454
VBS48011-6366STDY9854609_arabiensis,VBS78852-7065STDY13144524_arabiensis,550842,0.010354039808961855
VBS48011-6366STDY9854609_arabiensis,VBS78857-7065STDY13144529_arabiensis,805779,0.015146027069877523
VBS48011-6366STDY9854609_arabiensis,VBS78916-7065STDY13144590_arabiensis,3254748,0.06117868710109065
VBS48011-6366STDY9854609_arabiensis,VBS78921-7065STDY13144595_arabiensis,2404718,0.04520088501117767
VBS48011-6366STDY9854609_arabiensis,VBS79089-7065STDY13144769_arabiensis,1470296,0.02763678752701751
VBS48011-6366STDY9854609_arabiensis,VBS79206-7065STDY13144889_arabiensis,1007965,0.018946466928883847
VBS48011-6366STDY9854609_arabiensis,VBS79210-7065STDY13144893_arabiensis,615644,0.011572106854866752
VBS48011-6366STDY9854609_arabiensis,VBS79268-7065STDY13144954_arabiensis,1394097,0.02620449391214594
VBS48012-6366STDY9854610_arabiensis,VBS48093-6366STDY9854693_arabiensis,864800,0.01625543009935737
VBS48012-6366STDY9854610_arabiensis,VBS48110-6366STDY9854710_arabiensis,506654,0.009523448984227346
VBS48012-6366STDY9854610_arabiensis,VBS69869-7065STDY13152312_arabiensis,1362375,0.025608223382992595
VBS48012-6366STDY9854610_arabiensis,VBS69900-7065STDY13152343_arabiensis,447678,0.00841489180853389
VBS48012-6366STDY9854610_arabiensis,VBS69955-7065STDY13152406_arabiensis,1425816,0.026800708051046864
VBS48012-6366STDY9854610_arabiensis,VBS69957-7065STDY13152408_arabiensis,626941,0.011784453748752553
VBS48012-6366STDY9854610_arabiensis,VBS77389-7065STDY13143003_arabiensis,552879,0.010392328790359161
VBS48012-6366STDY9854610_arabiensis,VBS77503-7065STDY13143121_arabiensis,1494199,0.028086086261597688
VBS48012-6366STDY9854610_arabiensis,VBS77521-7065STDY13143140_arabiensis,3104342,0.058351542998958436
VBS48012-6366STDY9854610_arabiensis,VBS77529-7065STDY13143148_arabiensis,413520,0.007772832394410568
VBS48012-6366STDY9854610_arabiensis,VBS77629-7065STDY13143251_arabiensis,917130,0.017239064069176253
VBS48012-6366STDY9854610_arabiensis,VBS77784-7065STDY13143424_arabiensis,850920,0.015994531198132714
VBS48012-6366STDY9854610_arabiensis,VBS77979-7065STDY13143625_arabiensis,537632,0.010105734730779026
VBS48012-6366STDY9854610_arabiensis,VBS78055-7065STDY13143704_arabiensis,1043957,0.01962299958399031
VBS48012-6366STDY9854610_arabiensis,VBS78393-7065STDY13144050_arabiensis,685655,0.012888086175734132
VBS48012-6366STDY9854610_arabiensis,VBS78394-7065STDY13144051_arabiensis,687600,0.012924645856057038
VBS48012-6366STDY9854610_arabiensis,VBS78446-7065STDY13144105_arabiensis,1494199,0.028086086261597688
VBS48012-6366STDY9854610_arabiensis,VBS78589-7065STDY13144252_arabiensis,680054,0.012782805574454645
VBS48012-6366STDY9854610_arabiensis,VBS78671-7065STDY13144337_arabiensis,1580046,0.029699730928271523
VBS48012-6366STDY9854610_arabiensis,VBS78830-7065STDY13144501_arabiensis,470292,0.008839961531321664
VBS48012-6366STDY9854610_arabiensis,VBS78852-7065STDY13144524_arabiensis,1494199,0.028086086261597688
VBS48012-6366STDY9854610_arabiensis,VBS79203-7065STDY13144886_arabiensis,861516,0.016193701569701624
VBS48012-6366STDY9854610_arabiensis,VBS79300-7065STDY13144986_arabiensis,1132223,0.021282113590870372
VBS48012-6366STDY9854610_arabiensis,VBS79303-7065STDY13144989_arabiensis,1494199,0.028086086261597688
VBS48036-6366STDY9854636_gambiae,AG0058-C_gambiae,899864,0.016914519369713367
VBS48036-6366STDY9854636_gambiae,VBS77791-7065STDY13143431_gambiae,1861120,0.03498300886507399
VBS48036-6366STDY9854636_gambiae,VBS77827-7065STDY13143468_gambiae,1659502,0.031193245560527005
VBS48036-6366STDY9854636_gambiae,VBS77859-7065STDY13143501_gambiae,1948918,0.036633325992575586
VBS48036-6366STDY9854636_gambiae,VBS77889-7065STDY13143532_gambiae,806407,0.015157831429385381
VBS48036-6366STDY9854636_gambiae,VBS78057-7065STDY13143706_gambiae,544423,0.010233383465520857
VBS48036-6366STDY9854636_gambiae,VBS78173-7065STDY13143825_gambiae,1149427,0.02160549289178312
VBS48036-6366STDY9854636_gambiae,VBS78217-7065STDY13143870_gambiae,1051588,0.019766437589411445
VBS48036-6366STDY9854636_gambiae,VBS78302-7065STDY13143958_gambiae,3104193,0.05834874228308794
VBS48036-6366STDY9854636_gambiae,VBS78341-7065STDY13143998_gambiae,423032,0.007951627088102852
VBS48036-6366STDY9854636_gambiae,VBS78348-7065STDY13144005_gambiae,1786841,0.033586805011755115
VBS48036-6366STDY9854636_gambiae,VBS78358-7065STDY13144015_gambiae,806407,0.015157831429385381
VBS48036-6366STDY9854636_gambiae,VBS78398-7065STDY13144055_gambiae,806407,0.015157831429385381
VBS48036-6366STDY9854636_gambiae,VBS78719-7065STDY13144387_gambiae,2241032,0.042124120058306014
VBS48036-6366STDY9854636_gambiae,VBS78788-7065STDY13144458_gambiae,507553,0.00954034726320436
VBS48036-6366STDY9854636_gambiae,VBS78963-7065STDY13144638_gambiae,2028616,0.038131389438526765
VBS48036-6366STDY9854636_gambiae,VBS79121-7065STDY13144801_bissau,1398529,0.026287801111730066
VBS48049-6366STDY9854649_arabiensis,VBS48072-6366STDY9854672_arabiensis,804526,0.015122474741114231
VBS48049-6366STDY9854649_arabiensis,VBS69854-7065STDY13152289_arabiensis,4281805,0.08048402159641406
VBS48049-6366STDY9854649_arabiensis,VBS69869-7065STDY13152312_arabiensis,698264,0.013125094406680936
VBS48049-6366STDY9854649_arabiensis,VBS69955-7065STDY13152406_arabiensis,1364112,0.025640873339147295
VBS48049-6366STDY9854649_arabiensis,VBS77389-7065STDY13143003_arabiensis,794262,0.01492954489081381
VBS48049-6366STDY9854649_arabiensis,VBS77521-7065STDY13143140_arabiensis,697161,0.01310436159053895
VBS48049-6366STDY9854649_arabiensis,VBS77723-7065STDY13143348_arabiensis,8923909,0.16774049371244926
VBS48049-6366STDY9854649_arabiensis,VBS77784-7065STDY13143424_arabiensis,1364112,0.025640873339147295
VBS48049-6366STDY9854649_arabiensis,VBS77923-7065STDY13143567_arabiensis,568097,0.010678377744165846
VBS48049-6366STDY9854649_arabiensis,VBS77979-7065STDY13143625_arabiensis,3242662,0.0609515095708168
VBS48049-6366STDY9854649_arabiensis,VBS77989-7065STDY13143635_arabiensis,683417,0.012846019047424278
VBS48049-6366STDY9854649_arabiensis,VBS78336-7065STDY13143993_arabiensis,1014471,0.019068758589645202
VBS48049-6366STDY9854649_arabiensis,VBS78374-7065STDY13144031_arabiensis,1609550,0.030254310264131192
VBS48049-6366STDY9854649_arabiensis,VBS78394-7065STDY13144051_arabiensis,8182113,0.1537971391495643
VBS48049-6366STDY9854649_arabiensis,VBS78416-7065STDY13144074_arabiensis,1833051,0.034455402866624796
VBS48049-6366STDY9854649_arabiensis,VBS78446-7065STDY13144105_arabiensis,723542,0.013600238673623068
VBS48049-6366STDY9854649_arabiensis,VBS78469-7065STDY13144128_arabiensis,396046,0.007444377970779474
VBS48049-6366STDY9854649_arabiensis,VBS78589-7065STDY13144252_arabiensis,614373,0.011548216184588905
VBS48049-6366STDY9854649_arabiensis,VBS78671-7065STDY13144337_arabiensis,881104,0.016561892324542294
VBS48049-6366STDY9854649_arabiensis,VBS78852-7065STDY13144524_arabiensis,499121,0.009381853060385465
VBS48049-6366STDY9854649_arabiensis,VBS78857-7065STDY13144529_arabiensis,1364112,0.025640873339147295
VBS48049-6366STDY9854649_arabiensis,VBS78921-7065STDY13144595_arabiensis,525111,0.009870380613903385
VBS48049-6366STDY9854649_arabiensis,VBS79300-7065STDY13144986_arabiensis,710885,0.013362328198637446
VBS48049-6366STDY9854649_arabiensis,VBS79303-7065STDY13144989_arabiensis,934655,0.01756847712709859
VBS48072-6366STDY9854672_arabiensis,VBS69869-7065STDY13152312_arabiensis,2198890,0.04133198738572609
VBS48072-6366STDY9854672_arabiensis,VBS77503-7065STDY13143121_arabiensis,589996,0.011090007790125405
VBS48072-6366STDY9854672_arabiensis,VBS78336-7065STDY13143993_arabiensis,458012,0.008609137431390919
VBS48072-6366STDY9854672_arabiensis,VBS78368-7065STDY13144025_arabiensis,559227,0.010511650564492742
VBS48072-6366STDY9854672_arabiensis,VBS78394-7065STDY13144051_arabiensis,1287865,0.02420767748023691
VBS48072-6366STDY9854672_arabiensis,VBS78416-7065STDY13144074_arabiensis,740093,0.01391134369625774
VBS48072-6366STDY9854672_arabiensis,VBS78449-7065STDY13144108_arabiensis,984805,0.018511134180154525
VBS48072-6366STDY9854672_arabiensis,VBS78852-7065STDY13144524_arabiensis,559227,0.010511650564492742
VBS48072-6366STDY9854672_arabiensis,VBS79268-7065STDY13144954_arabiensis,1519469,0.02856108015453335
VBS48079-6366STDY9854679_arabiensis,VBS48093-6366STDY9854693_arabiensis,637865,0.011989789454586711
VBS48079-6366STDY9854679_arabiensis,VBS69932-7065STDY13152375_arabiensis,627004,0.011785637944053502
VBS48079-6366STDY9854679_arabiensis,VBS70191-7065STDY13152708_arabiensis,1943753,0.03653624077464869
VBS48079-6366STDY9854679_arabiensis,VBS77389-7065STDY13143003_arabiensis,3837441,0.07213142222006018
VBS48079-6366STDY9854679_arabiensis,VBS77629-7065STDY13143251_arabiensis,717315,0.01348319130633734
VBS48079-6366STDY9854679_arabiensis,VBS77687-7065STDY13143311_arabiensis,10659659,0.20036695392863746
VBS48079-6366STDY9854679_arabiensis,VBS77723-7065STDY13143348_arabiensis,5514223,0.1036494756345614
VBS48079-6366STDY9854679_arabiensis,VBS77784-7065STDY13143424_arabiensis,8158866,0.15336017108351463
VBS48079-6366STDY9854679_arabiensis,VBS77858-7065STDY13143500_arabiensis,14769483,0.27761829152422174
VBS48079-6366STDY9854679_arabiensis,VBS77905-7065STDY13143548_arabiensis,593501,0.011155890401709874
VBS48079-6366STDY9854679_arabiensis,VBS78055-7065STDY13143704_arabiensis,687812,0.012928630767228482
VBS48079-6366STDY9854679_arabiensis,VBS78210-7065STDY13143863_arabiensis,627004,0.011785637944053502
VBS48079-6366STDY9854679_arabiensis,VBS78368-7065STDY13144025_arabiensis,1289666,0.024241530428443365
VBS48079-6366STDY9854679_arabiensis,VBS78374-7065STDY13144031_arabiensis,783054,0.014718870907749983
VBS48079-6366STDY9854679_arabiensis,VBS78393-7065STDY13144050_arabiensis,1615427,0.030364778768633877
VBS48079-6366STDY9854679_arabiensis,VBS78394-7065STDY13144051_arabiensis,692714,0.013020772439692692
VBS48079-6366STDY9854679_arabiensis,VBS78449-7065STDY13144108_arabiensis,1512749,0.028434765989098935
VBS48079-6366STDY9854679_arabiensis,VBS78469-7065STDY13144128_arabiensis,6228982,0.11708462244583172
VBS48079-6366STDY9854679_arabiensis,VBS78589-7065STDY13144252_arabiensis,898216,0.016883542324380642
VBS48079-6366STDY9854679_arabiensis,VBS78671-7065STDY13144337_arabiensis,1231057,0.0231398716602967
VBS48079-6366STDY9854679_arabiensis,VBS78740-7065STDY13144408_arabiensis,423100,0.007952905267157844
VBS48079-6366STDY9854679_arabiensis,VBS78916-7065STDY13144590_arabiensis,1102523,0.0207238500918522
VBS48079-6366STDY9854679_arabiensis,VBS78921-7065STDY13144595_arabiensis,562687,0.010576687322290819
VBS48079-6366STDY9854679_arabiensis,VBS79089-7065STDY13144769_arabiensis,5308369,0.09978008929358878
VBS48084-6366STDY9854684_gambiae,VBS77772-7065STDY13143412_gambiae,878292,0.01650903586126825
VBS48084-6366STDY9854684_gambiae,VBS77807-7065STDY13143447_gambiae,339951,0.006389974234165862
VBS48084-6366STDY9854684_gambiae,VBS77821-7065STDY13143461_gambiae,1110225,0.020868622666580752
VBS48084-6366STDY9854684_gambiae,VBS78028-7065STDY13143675_gambiae,444006,0.00834587013956437
VBS48084-6366STDY9854684_gambiae,VBS78072-7065STDY13143721_gambiae,3474358,0.06530664154618764
VBS48084-6366STDY9854684_gambiae,VBS78217-7065STDY13143870_gambiae,602610,0.011327110004826254
VBS48084-6366STDY9854684_gambiae,VBS78282-7065STDY13143937_gambiae,1204004,0.022631363160669136
VBS48084-6366STDY9854684_gambiae,VBS78328-7065STDY13143985_gambiae,458326,0.00861503961114485
VBS48084-6366STDY9854684_gambiae,VBS78398-7065STDY13144055_gambiae,1677715,0.031535590783005725
VBS48084-6366STDY9854684_gambiae,VBS78719-7065STDY13144387_gambiae,639046,0.012011988417291777
VBS48084-6366STDY9854684_gambiae,VBS78729-7065STDY13144397_gambiae,1376732,0.025878088334352994
VBS48084-6366STDY9854684_gambiae,VBS78754-7065STDY13144422_gambiae,1351879,0.025410932686504555
VBS48088-6366STDY9854688_arabiensis,VBS48093-6366STDY9854693_arabiensis,1268440,0.023842550595778056
VBS48088-6366STDY9854688_arabiensis,VBS69807-7065STDY13152242_arabiensis,801458,0.015064806309633161
VBS48088-6366STDY9854688_arabiensis,VBS69854-7065STDY13152289_arabiensis,2369679,0.04454226565959189
VBS48088-6366STDY9854688_arabiensis,VBS69900-7065STDY13152343_arabiensis,4284191,0.0805288706438436
VBS48088-6366STDY9854688_arabiensis,VBS77521-7065STDY13143140_arabiensis,573126,0.01077290660398276
VBS48088-6366STDY9854688_arabiensis,VBS77529-7065STDY13143148_arabiensis,1980006,0.03721767938171622
VBS48088-6366STDY9854688_arabiensis,VBS77831-7065STDY13143472_arabiensis,888469,0.016700330394248314
VBS48088-6366STDY9854688_arabiensis,VBS77923-7065STDY13143567_arabiensis,1707772,0.032100564722062595
VBS48088-6366STDY9854688_arabiensis,VBS77933-7065STDY13143577_arabiensis,4170166,0.07838557113288243
VBS48088-6366STDY9854688_arabiensis,VBS77945-7065STDY13143590_arabiensis,1758736,0.033058522330276806
VBS48088-6366STDY9854688_arabiensis,VBS78055-7065STDY13143704_arabiensis,1268440,0.023842550595778056
VBS48088-6366STDY9854688_arabiensis,VBS78336-7065STDY13143993_arabiensis,591619,0.011120514916687913
VBS48088-6366STDY9854688_arabiensis,VBS78368-7065STDY13144025_arabiensis,355594,0.00668401180706624
VBS48088-6366STDY9854688_arabiensis,VBS78393-7065STDY13144050_arabiensis,353515,0.006644933362134968
VBS48088-6366STDY9854688_arabiensis,VBS78394-7065STDY13144051_arabiensis,499360,0.009386345483828742
VBS48088-6366STDY9854688_arabiensis,VBS78416-7065STDY13144074_arabiensis,2132845,0.04009055597856599
VBS48088-6366STDY9854688_arabiensis,VBS78671-7065STDY13144337_arabiensis,2142177,0.040265967257112706
VBS48088-6366STDY9854688_arabiensis,VBS78852-7065STDY13144524_arabiensis,844666,0.015876976318575153
VBS48088-6366STDY9854688_arabiensis,VBS78896-7065STDY13144570_arabiensis,1703157,0.03201381771708048
VBS48088-6366STDY9854688_arabiensis,VBS79206-7065STDY13144889_arabiensis,1268440,0.023842550595778056
VBS48088-6366STDY9854688_arabiensis,VBS79210-7065STDY13144893_arabiensis,915477,0.017207993040089485
VBS48092-6366STDY9854692_coluzzii,VBS78199-7065STDY13143852_coluzzii,1696308,0.03188507877079175
VBS48092-6366STDY9854692_coluzzii,VBS78565-7065STDY13144227_coluzzii,1551310,0.029159587497032933
VBS48093-6366STDY9854693_arabiensis,VBS69807-7065STDY13152242_arabiensis,767971,0.014435359515302473
VBS48093-6366STDY9854693_arabiensis,VBS69854-7065STDY13152289_arabiensis,1662038,0.031240914120577848
VBS48093-6366STDY9854693_arabiensis,VBS69955-7065STDY13152406_arabiensis,442377,0.008315250232497011
VBS48093-6366STDY9854693_arabiensis,VBS77389-7065STDY13143003_arabiensis,552879,0.010392328790359161
VBS48093-6366STDY9854693_arabiensis,VBS77629-7065STDY13143251_arabiensis,590315,0.011096003953633377
VBS48093-6366STDY9854693_arabiensis,VBS77784-7065STDY13143424_arabiensis,700970,0.01317595841436926
VBS48093-6366STDY9854693_arabiensis,VBS77831-7065STDY13143472_arabiensis,1071613,0.020142842524355515
VBS48093-6366STDY9854693_arabiensis,VBS77945-7065STDY13143590_arabiensis,1393134,0.02618639264111717
VBS48093-6366STDY9854693_arabiensis,VBS77979-7065STDY13143625_arabiensis,1538412,0.028917147005102416
VBS48093-6366STDY9854693_arabiensis,VBS78055-7065STDY13143704_arabiensis,504517,0.00948328032774917
VBS48093-6366STDY9854693_arabiensis,VBS78210-7065STDY13143863_arabiensis,945296,0.01776849335245389
VBS48093-6366STDY9854693_arabiensis,VBS78393-7065STDY13144050_arabiensis,921935,0.017329382456812023
VBS48093-6366STDY9854693_arabiensis,VBS78394-7065STDY13144051_arabiensis,773547,0.014540170197811743
VBS48093-6366STDY9854693_arabiensis,VBS78416-7065STDY13144074_arabiensis,1170220,0.021996333731348267
VBS48093-6366STDY9854693_arabiensis,VBS78486-7065STDY13144146_arabiensis,606677,0.011403556390365206
VBS48093-6366STDY9854693_arabiensis,VBS78896-7065STDY13144570_arabiensis,868938,0.01633321105420374
VBS48093-6366STDY9854693_arabiensis,VBS78921-7065STDY13144595_arabiensis,2011736,0.037814100284876036
VBS48093-6366STDY9854693_arabiensis,VBS79206-7065STDY13144889_arabiensis,1393134,0.02618639264111717
VBS48093-6366STDY9854693_arabiensis,VBS79300-7065STDY13144986_arabiensis,500449,0.009406815145459407
VBS48109-6366STDY9854709_gambiae,VBS70389-7065STDY13152922_gambiae,504639,0.00948557353134783
VBS48109-6366STDY9854709_gambiae,VBS77796-7065STDY13143436_gambiae,880931,0.016558640486652388
VBS48109-6366STDY9854709_gambiae,VBS77807-7065STDY13143447_gambiae,13266414,0.24936547808295095
VBS48109-6366STDY9854709_gambiae,VBS77821-7065STDY13143461_gambiae,1241679,0.023339530747386632
VBS48109-6366STDY9854709_gambiae,VBS77855-7065STDY13143497_gambiae,565693,0.010633190355221749
VBS48109-6366STDY9854709_gambiae,VBS77892-7065STDY13143535_gambiae,720598,0.013544901039242278
VBS48109-6366STDY9854709_gambiae,VBS78028-7065STDY13143675_gambiae,584864,0.010993542864975194
VBS48109-6366STDY9854709_gambiae,VBS78339-7065STDY13143996_gambiae,1725100,0.03242627482007562
VBS48109-6366STDY9854709_gambiae,VBS78353-7065STDY13144010_gambiae,3340565,0.06279176786524023
VBS48110-6366STDY9854710_arabiensis,VBS69957-7065STDY13152408_arabiensis,937140,0.01761518705285819
VBS48110-6366STDY9854710_arabiensis,VBS77389-7065STDY13143003_arabiensis,401530,0.007547459352214344
VBS48110-6366STDY9854710_arabiensis,VBS77503-7065STDY13143121_arabiensis,2418263,0.045455487000881416
VBS48110-6366STDY9854710_arabiensis,VBS77529-7065STDY13143148_arabiensis,340973,0.006409184513492345
